,mention,obj,prob,pmid
19504,leukaemic,disease,0.991,33123902
19505,LSCs,cell_line,0.827,33123902
19506,CML,disease,1.0,33123902
19507,cancers,disease,1.0,33123902
19508,CML,disease,1.0,33123902
19509,CML cell line K562,cell_line,0.954,33123902
19510,CML,disease,0.997,33123902
19511,5-aminoimidazole-4-carboxamide ribotide,drug,0.9976,33123902
19512,AICAR,drug,0.9985,33123902
19513,decitabine,drug,0.9795,33123902
19514,ATP,drug,0.973,33123902
19515,K562 cell,cell_line,0.953,33123902
19516,AICAR,drug,0.9976,33123902
19517,decitabine,drug,0.9736,33123902
19518,K562 cells,cell_line,0.9697,33123902
19519,imatinib,drug,0.9966,33123902
19520,CML,disease,0.999,33123902
19521,AML,disease,0.9995,33122849
19522,AML,disease,0.9995,33122849
19523,acute myeloid leukemia,disease,1.0,33122849
19524,AML,disease,1.0,33122849
19525,patients,species,0.9917,33122849
19526,patients,species,0.985,33122849
19527,AML cells,cell_line,0.913,33122849
19528,AML,disease,1.0,33122849
19529,AML,disease,0.9854,33122849
19530,patients,species,0.9834,33122849
19531,Acute Myeloid Leukemia,disease,1.0,33117716
19532,Metabolic Genes,DNA,0.837,33117716
19533,tumors,disease,1.0,33117716
19534,tumors,disease,1.0,33117716
19535,cancer cells,cell_type,0.8467,33117716
19536,cancer,disease,0.9966,33117716
19537,acute myeloid leukemia,disease,1.0,33117716
19538,AML,disease,1.0,33117716
19539,AML,disease,0.9995,33117716
19540,tumor,disease,1.0,33117716
19541,TCGA,DNA,0.4978,33117716
19542,tumor,disease,1.0,33117716
19543,survival-associated metabolic genes,DNA,0.5557,33117716
19544,TCGA tumor samples,cell_line,0.7314,33117716
19545,tumor samples,cell_type,0.4597,33117716
19546,tumor,disease,0.999,33117716
19547,immune cell,cell_type,0.698,33117716
19548,tumor,disease,1.0,33117716
19549,model gene,DNA,0.6636,33117716
19550,metabolism-related genes,DNA,0.661,33117716
19551,AML,disease,0.9995,33117716
19552,patient,species,0.991,33117716
19553,model gene,DNA,0.7173,33117716
19554,AML,disease,1.0,33117716
19555,patients,species,0.9966,33117716
19556,AML,disease,1.0,33117716
19557,patients,species,0.9956,33117716
19558,metabolism-related genes,DNA,0.621,33117716
19559,AML,disease,0.9995,33117716
19560,donor T cells,cell_line,0.652,33115954
19561,graft-versus-leukemia,disease,0.992,33115954
19562,mice,species,0.9463,33115954
19563,humans,species,0.9824,33115954
19564,Acute myeloid leukemia,disease,1.0,33115954
19565,AML,disease,1.0,33115954
19566,T cells,cell_type,0.6406,33115954
19567,patients,species,0.9673,33115954
19568,AML,disease,1.0,33115954
19569,interferon,gene,0.976,33115954
19570,mouse,species,0.8413,33115954
19571,leukemia,disease,1.0,33115954
19572,leukemia,disease,0.8965,33115954
19573,lactic acid,drug,0.9985,33115954
19574,T cell,cell_type,0.8833,33115954
19575,T cells,cell_type,0.8887,33115954
19576,sodium bicarbonate,drug,0.9995,33115954
19577,NaBi,drug,1.0,33115954
19578,tricarboxylic acid,drug,0.997,33115954
19579,graft,disease,0.949,33115954
19580,murine and human T cells,cell_type,0.9316,33115954
19581,murine,species,0.941,33115954
19582,human,species,0.9644,33115954
19583,NaBi,drug,0.9966,33115954
19584,patients,species,0.9614,33115954
19585,relapsed AML,disease,0.8325,33115954
19586,interferon,gene,0.993,33115954
19587,T cells,cell_type,0.8643,33115954
19588,donor T cells,cell_type,0.858,33115954
19589,patients,species,0.9805,33115954
19590,AML,disease,0.9976,33115954
19591,Nitric Oxide,drug,0.999,33114647
19592,Macrophage,cell_type,0.786,33114647
19593,Nitric Oxide,drug,1.0,33114647
19594,NO,drug,1.0,33114647
19595,immune myeloid cells,cell_line,0.763,33114647
19596,macrophages,cell_type,0.7056,33114647
19597,NO,drug,,33114647
19598,macrophages,cell_type,0.787,33114647
19599,tricarboxylic acid,drug,0.9995,33114647
19600,NO,drug,,33114647
19601,heme,drug,0.999,33114647
19602,heme,drug,0.9614,33114647
19603,NO,drug,,33114647
19604,NO,drug,,33114647
19605,nitrogen,drug,0.9995,33114647
19606,NO,drug,,33114647
19607,macrophage,cell_type,0.804,33114647
19608,NO,drug,,33114647
19609,macrophage,cell_type,0.8213,33114647
19610,NO,drug,,33114647
19611,NO,drug,,33114647
19612,NO,drug,,33114647
19613,macrophages,cell_type,0.771,33114647
19614,Immune cells,cell_type,0.9233,33114536
19615,lymphoid,cell_line,0.6123,33114536
19616,lymphoid and myeloid cells,cell_type,0.931,33114536
19617,human,species,0.9834,33114536
19618,innate immune cells,cell_type,0.931,33086868
19619,innate immune cells,cell_type,0.9326,33086868
19620,uric acid,drug,0.9937,33086868
19621,oxidized LDL,gene,0.7866,33086868
19622,low-density lipoprotein,gene,0.997,33086868
19623,catecholamines,drug,0.9995,33086868
19624,monocytes,cell_type,0.852,33086868
19625,macrophages,cell_type,0.617,33086868
19626,infectious diseases,disease,1.0,33086868
19627,chronic systemic inflammation,disease,0.822,33086868
19628,atherosclerosis,disease,1.0,33086868
19629,myeloid progenitor cells,cell_type,0.914,33086868
19630,nonimmune cells,cell_type,0.9277,33086868
19631,inflammatory diseases,disease,1.0,33086868
19632,IGF,gene,0.9844,33086062
19633,KMT2D,cell_type,0.4832,33086062
19634,KMT2D Mutant Melanoma,disease,0.999,33086062
19635,KMT2D Mutant,gene,0.8066,33086062
19636,Histone methyltransferase KMT2D,gene,0.985,33086062
19637,KMT2D,DNA,0.3677,33086062
19638,tumor,disease,1.0,33086062
19639,melanoma,disease,1.0,33086062
19640,KMT2D,gene,0.988,33086062
19641,tumor,disease,1.0,33086062
19642,melanoma,disease,1.0,33086062
19643,epigenome,DNA,0.746,33086062
19644,mouse,species,0.973,33086062
19645,GEMM,cell_line,0.8496,33086062
19646,melanocyte,cell_type,0.6113,33086062
19647,KMT2D,gene,0.982,33086062
19648,KMT2D-,cell_type,0.504,33086062
19649,KMT2D-deficient tumors,disease,0.9995,33086062
19650,KMT2D,gene,0.988,33086062
19651,KMT2D deficiency,disease,1.0,33086062
19652,KMT2D,gene,0.85,33086062
19653,glucose,drug,0.9976,33086062
19654,KMT2D,gene,0.994,33086062
19655,H3K4me1,gene,0.9907,33086062
19656,IGFBP5,gene,0.9956,33086062
19657,IGF1R,gene,0.999,33086062
19658,AKT,gene,0.9956,33086062
19659,KMT2D-deficient cells,cell_line,0.7627,33086062
19660,KMT2D-deficient,disease,0.8647,33086062
19661,KMT2D,gene,0.964,33086062
19662,insulin growth factor,gene,0.9985,33086062
19663,IGF,gene,0.998,33086062
19664,KMT2D-deficient cells,cell_line,0.715,33086062
19665,KMT2D,gene,0.984,33086062
19666,KMT2D,gene,0.9966,33086062
19667,IGF,gene,0.985,33086062
19668,TLR7,gene,0.9873,33079387
19669,glycolytic macrophages,cell_type,0.888,33079387
19670,psoriatic arthritis,disease,1.0,33079387
19671,psoriasis,disease,1.0,33079387
19672,patients,species,0.965,33079387
19673,psoriatic arthritis,disease,1.0,33079387
19674,PsA,disease,1.0,33079387
19675,GU-rich miRNAs,RNA,0.597,33079387
19676,endosomal TLR7,gene,0.91,33079387
19677,autoimmune diseases,disease,1.0,33079387
19678,TLR7,gene,0.979,33079387
19679,miR-,RNA,0.635,33079387
19680,miR-29,gene,0.9087,33079387
19681,miR-Let7b,gene,0.941,33079387
19682,PsA,disease,1.0,33079387
19683,osteoarthritis,disease,1.0,33079387
19684,OA,disease,1.0,33079387
19685,miR,DNA,0.57,33079387
19686,miR-Let7b,gene,0.991,33079387
19687,Let7b,DNA,0.4585,33079387
19688,skin inflammation,disease,0.9907,33079387
19689,Th1 cells,cell_line,0.7725,33079387
19690,CD68+ M1 macrophages,cell_type,0.84,33079387
19691,CD68,gene,0.8984,33079387
19692,GLUT1,gene,0.9785,33079387
19693,C-MYC,gene,0.9956,33079387
19694,HIF1,gene,0.996,33079387
19695,skin Th1 cells,cell_line,0.936,33079387
19696,miR-Let7b,gene,0.932,33079387
19697,M1-associated IRFs,gene,0.741,33079387
19698,miR-Let7b,gene,0.982,33079387
19699,joint inflammation,disease,0.999,33079387
19700,PsA,disease,1.0,33079387
19701,TLR7,gene,0.986,33079387
19702,R837,drug,0.583,33079387
19703,IL-1,gene,0.9478,33079387
19704,IL-6,gene,0.9717,33079387
19705,IL-12,gene,0.977,33079387
19706,murine macrophages,cell_line,0.6885,33079387
19707,murine,species,0.7905,33079387
19708,myeloid,cell_type,0.6665,33079387
19709,to,cell_type,0.7944,33079387
19710,-,cell_type,0.7188,33079387
19711,T-cell,cell_type,0.4563,33079387
19712,2-DG,drug,0.997,33079387
19713,HIF1i,gene,0.994,33079387
19714,R837,drug,0.9536,33079387
19715,TLR7,gene,0.9927,33079387
19716,myeloid and lymphoid cells,cell_type,0.4705,33079387
19717,miR-Let7b,gene,0.977,33079387
19718,R837,gene,0.6343,33079387
19719,progenitor,cell_line,0.9517,33079387
19720,progenitor cells,cell_type,0.3982,33079387
19721,osteoclasts,cell_type,0.5938,33079387
19722,RANKL,gene,0.989,33079387
19723,TLR7,gene,0.989,33079387
19724,macrophages,cell_type,0.8833,33079387
19725,T cells,cell_type,0.893,33079387
19726,joint inflammation,disease,0.997,33079387
19727,microglia,cell_type,0.62,33063713
19728,peripheral macrophages,cell_type,0.599,33063713
19729,neuroinflammation,disease,0.995,33063713
19730,Microglia,cell_type,0.734,33063713
19731,tissue,cell_line,0.556,33063713
19732,tissue resident macrophages,cell_type,0.5884,33063713
19733,long-,cell_line,0.752,33063713
19734,long-lived cells,cell_type,0.75,33063713
19735,yolk-sac derived erythro-myeloid progenitors,cell_type,0.906,33063713
19736,Olfml3,gene,0.998,33063713
19737,Fcrls,gene,0.9937,33063713
19738,Tmem119,gene,0.99,33063713
19739,P2ry12,gene,0.997,33063713
19740,Gpr34,gene,0.9907,33063713
19741,Siglech,gene,0.996,33063713
19742,microglia,cell_type,0.7495,33063713
19743,peripheral macrophages,cell_type,0.7417,33063713
19744,microglial phenotype,cell_type,0.7305,33063713
19745,peripheral macrophages,cell_type,0.8115,33063713
19746,cell types,cell_line,0.695,33063713
19747,microglia,cell_type,0.809,33063713
19748,peripheral macrophages,cell_type,0.671,33063713
19749,neuroinflammatory and neurodegenerative diseases,disease,1.0,33063713
19750,Chimeric Antigen Receptor T Cells,cell_line,0.889,33062678
19751,Chimeric,gene,0.584,33062678
19752,Hematological Malignancies,disease,1.0,33062678
19753,T,cell_type,0.8853,33062678
19754,patients,species,0.9404,33062678
19755,hematological malignancies,disease,1.0,33062678
19756,T cell,cell_type,0.5835,33062678
19757,hematological malignancies,disease,1.0,33062678
19758,chimeric antigen receptor T (CAR-T) cells,cell_line,0.949,33062678
19759,chimeric antigen receptor,gene,0.7354,33062678
19760,exhausted T cell,cell_type,0.7705,33062678
19761,relapsed,disease,0.577,33062678
19762,hematological malignancies,disease,0.999,33062678
19763,CD19,gene,0.9897,33062678
19764,CD20,gene,0.988,33062678
19765,CD30,gene,0.9854,33062678
19766,CD33,gene,0.9873,33062678
19767,CD123,gene,0.992,33062678
19768,CD269,gene,0.9814,33062678
19769,CAR-T cell,cell_line,0.7676,33062678
19770,CAR,gene,0.7886,33062678
19771,CD23,gene,0.982,33062678
19772,SLAMF7,gene,0.9854,33062678
19773,CAR-T cells,cell_line,0.951,33062678
19774,CAR,gene,0.8374,33062678
19775,hematological malignancies,disease,1.0,33062678
19776,cytokine release syndrome,disease,0.9995,33062678
19777,CRS,disease,0.9995,33062678
19778,neurotoxicity,disease,0.9995,33062678
19779,inflammation,disease,0.7764,33062678
19780,CAR-T cell,cell_line,0.959,33062678
19781,CAR,gene,0.8643,33062678
19782,acute lymphocytic leukemia,disease,1.0,33062678
19783,ALL,disease,1.0,33062678
19784,CLL,disease,1.0,33062678
19785,non-Hodgkin's lymphoma,disease,1.0,33062678
19786,NHL,disease,1.0,33062678
19787,Hodgkin's lymphoma,disease,1.0,33062678
19788,HL,disease,1.0,33062678
19789,multiple myeloma,disease,1.0,33062678
19790,MM,disease,1.0,33062678
19791,acute myeloid leukemia,disease,1.0,33062678
19792,AML,disease,1.0,33062678
19793,CAR-T cell,cell_line,0.754,33062678
19794,CAR,gene,0.8364,33062678
19795,Tumor-Associated Macrophages,cell_type,0.8584,33050070
19796,Tumor,disease,0.6807,33050070
19797,Cancer,disease,0.994,33050070
19798,tumor-infiltrating myeloid cells,cell_type,0.879,33050070
19799,tumor,disease,0.9473,33050070
19800,cancer,disease,0.9995,33050070
19801,tumor,disease,1.0,33050070
19802,tumor-associated macrophages,cell_type,0.805,33050070
19803,tumor,disease,0.992,33050070
19804,TAMs,cell_type,0.82,33050070
19805,leucocyte subset,cell_type,0.677,33050070
19806,cancers,disease,1.0,33050070
19807,tumor cells,cell_type,0.871,33050070
19808,tumor,disease,0.9995,33050070
19809,tumor,disease,1.0,33050070
19810,cancer,disease,1.0,33050070
19811,pro-tumoral TAMs,cell_type,0.5103,33050070
19812,cancer,disease,1.0,33050070
19813,TAMs,cell_type,0.7275,33050070
19814,pro-tumoral macrophages,cell_type,0.7783,33050070
19815,tumoral,disease,0.7183,33050070
19816,anti-tumor cytotoxic effector cells,cell_type,0.824,33050070
19817,tumor,disease,1.0,33050070
19818,TAMs,cell_type,0.8857,33050070
19819,Monocytes,cell_type,0.7837,33042791
19820,Cancer,disease,0.9995,33042791
19821,Monocytes,cell_type,0.514,33042791
19822,tumor,disease,1.0,33042791
19823,tumors,disease,0.9976,33042791
19824,tumor-associated macrophages,cell_type,0.884,33042791
19825,tumor,disease,0.9565,33042791
19826,tumor,disease,1.0,33042791
19827,monocytes,cell_type,0.8716,33042791
19828,tumor,disease,0.9985,33042791
19829,circulating monocytes,cell_type,0.7466,33042791
19830,cancer,disease,1.0,33042791
19831,cancer,disease,1.0,33042791
19832,monocytes,cell_type,0.858,33042791
19833,tumor-educated peripheral blood monocytes,cell_line,0.928,33042791
19834,tumor,disease,0.9316,33042791
19835,cancer,disease,1.0,33042791
19836,peripheral monocytes,cell_type,0.882,33042791
19837,tumor,disease,1.0,33042791
19838,monocyte,cell_type,0.8315,33042791
19839,cancer,disease,0.999,33042791
19840,MDSCs,cell_type,0.872,33027968
19841,Myeloid-derived suppressor cells,cell_type,0.836,33027968
19842,MDSCs,cell_type,0.8105,33027968
19843,immunosuppressive,cell_line,0.795,33027968
19844,immunosuppressive cells,cell_type,0.8813,33027968
19845,tumor,disease,1.0,33027968
19846,MDSCs,cell_type,0.862,33027968
19847,myeloid progenitor cells,cell_type,0.8833,33027968
19848,glucose,drug,0.993,33027968
19849,MDSCs,cell_type,0.885,33027968
19850,MDSCs,cell_type,0.8813,33027968
19851,MDSCs,cell_type,0.8467,33027968
19852,tumor,disease,1.0,33027968
19853,COVID-19,disease,0.9995,33021506
19854,myeloid cells,cell_type,0.9287,33021506
19855,COVID-19,disease,0.9995,33021506
19856,COVID,species,0.5854,33021506
19857,immune cell,cell_line,0.8687,33021506
19858,immune cell subsets,cell_type,0.8433,33021506
19859,myeloid cells,cell_type,0.9043,33021506
19860,pneumonia,disease,1.0,33021506
19861,lung inflammation,disease,1.0,33021506
19862,COVID-19,disease,1.0,33021506
19863,DCs,cell_type,0.7715,33021506
19864,monocytes,cell_type,0.855,33021506
19865,patients,species,0.577,33021506
19866,COVID-,disease,1.0,33021506
19867,circulating monocytes,cell_type,0.7344,33021506
19868,DCs,cell_type,0.7993,33021506
19869,bacteria/fungal infection,disease,0.9663,33021506
19870,monocyte,cell_type,0.878,33021506
19871,macrophages,cell_type,0.806,33021506
19872,lung inflammation,disease,1.0,33021506
19873,COVID-19,disease,0.9995,33021506
19874,Tumor Associated Macrophages,cell_type,0.8896,32983125
19875,Tumor,disease,0.79,32983125
19876,Neuroblastoma,disease,1.0,32983125
19877,Neuroblastoma,disease,1.0,32983125
19878,extracranial pediatric tumor,disease,1.0,32983125
19879,patients,species,0.943,32983125
19880,neuroblastoma,disease,0.9985,32983125
19881,Neuroblastoma,disease,1.0,32983125
19882,immune cells,cell_type,0.5107,32983125
19883,myeloid derived suppressor cells,cell_type,0.8315,32983125
19884,tumor associated macrophages,cell_type,0.8403,32983125
19885,TAMs,cell_type,0.806,32983125
19886,regulatory T cells,cell_line,0.534,32983125
19887,tumor,disease,1.0,32983125
19888,TAMs,cell_type,0.671,32983125
19889,neuroblastoma,disease,1.0,32983125
19890,immune cells,cell_type,0.6377,32983125
19891,TAMs,cell_type,0.4912,32983125
19892,immune cell population,cell_type,0.813,32983125
19893,tumor,disease,1.0,32983125
19894,macrophages,cell_type,0.601,32983125
19895,tumor,disease,0.9995,32983125
19896,neuroblastoma,disease,1.0,32983125
19897,neuroblastoma,disease,1.0,32983125
19898,macrophage,cell_type,0.7524,32983125
19899,macrophage,cell_type,0.6655,32983125
19900,macrophages,cell_type,0.681,32983125
19901,Myeloid Cell,cell_type,0.8647,32983100
19902,Tumor,disease,0.9995,32983100
19903,Tumor,disease,0.9893,32983100
19904,tumor,disease,0.9795,32983100
19905,Myeloid cells,cell_type,0.9136,32983100
19906,tumors,disease,1.0,32983100
19907,Myeloid cell,cell_type,0.8804,32983100
19908,myeloid cell,cell_type,0.8643,32983100
19909,disease,cell_line,0.7603,32983100
19910,disease-propagating myeloid cells,cell_type,0.776,32983100
19911,tumor,disease,0.9995,32983100
19912,myeloid cell,cell_type,0.904,32983100
19913,solid tumor,disease,1.0,32983100
19914,tumor,disease,1.0,32983100
19915,Adipocytic Progenitor Cells,cell_type,0.8706,32978695
19916,Pathogenic Myofibroblasts,cell_type,0.7075,32978695
19917,Fibrosis,disease,0.999,32978695
19918,Adipocytes,cell_type,0.7427,32978695
19919,myofibroblastic phenotype,cell_line,0.52,32978695
19920,precursor,cell_line,0.7334,32978695
19921,precursor cell,cell_type,0.7056,32978695
19922,myeloid cells,cell_line,0.5376,32978695
19923,immune dysregulation,disease,0.9995,32978695
19924,fibrosis,disease,0.9355,32978695
19925,AMT,gene,0.9673,32978695
19926,fibrosis,disease,0.9995,32978695
19927,Decitabine,drug,0.997,32973749
19928,leukemia,disease,0.795,32973749
19929,CD123-Targeted Chimeric Antigen Receptor T-Cells,cell_line,0.8984,32973749
19930,CD123,gene,0.988,32973749
19931,Chimeric antigen receptor (CAR) T cells,cell_line,0.9526,32973749
19932,Chimeric antigen receptor,gene,0.7466,32973749
19933,patients,species,0.966,32973749
19934,advanced hematological cancers,disease,0.995,32973749
19935,CAR,cell_line,0.7715,32973749
19936,CAR-T,gene,0.943,32973749
19937,Decitabine,drug,0.9946,32973749
19938,DAC,drug,0.996,32973749
19939,DNA,DNA,0.5244,32973749
19940,T cell,cell_type,0.828,32973749
19941,tumors,disease,1.0,32973749
19942,CD123 CAR-T cells,cell_line,0.911,32973749
19943,CD123 CAR,gene,0.842,32973749
19944,DMNT3a,gene,0.9907,32973749
19945,DNMT1,gene,0.9624,32973749
19946,Illumina Methylation EPIC BeadChip,DNA,0.708,32973749
19947,850,DNA,0.6685,32973749
19948,differentially methylated regions,DNA,0.9155,32973749
19949,CD123 CAR-T cells,cell_line,0.933,32973749
19950,CD123,gene,0.9966,32973749
19951,genes,DNA,0.711,32973749
19952,"naive, early memory T cells",cell_type,0.735,32973749
19953,non-,cell_type,0.634,32973749
19954,exhausted T cells,cell_line,0.804,32973749
19955,DAC,drug,0.982,32973749
19956,immune synapse-related genes,DNA,0.779,32973749
19957,DAC,DNA,0.4875,32973749
19958,naive,cell_type,0.875,32973749
19959,leukemia,disease,0.99,32973749
19960,CD123-directed CAR-T cells,cell_line,0.929,32973749
19961,CD123,gene,0.997,32973749
19962,CAR,gene,0.9116,32973749
19963,-T,cell_type,0.683,32973749
19964,patients,species,0.9478,32973749
19965,acute myeloid leukemia,disease,1.0,32973749
19966,AML,disease,1.0,32973749
19967,tumor-associated macrophages,cell_type,0.816,32953830
19968,tumor,disease,0.993,32953830
19969,tumor-associated macrophages,cell_type,0.8687,32953830
19970,tumor,disease,0.9785,32953830
19971,TAMs,cell_type,0.8237,32953830
19972,tumor,disease,1.0,32953830
19973,TAMs,cell_type,0.8745,32953830
19974,immune cell type,cell_type,0.697,32953830
19975,tumor,disease,0.9985,32953830
19976,cancer,disease,1.0,32953830
19977,TAMs,cell_type,0.833,32953830
19978,myeloid cells,cell_type,0.7793,32953830
19979,TAMs,cell_type,0.8813,32953830
19980,cancer,disease,1.0,32953830
19981,TAM,gene,0.941,32953830
19982,TAMs,cell_type,0.7944,32953830
19983,immune effector cells,cell_type,0.7974,32953830
19984,TAMs,cell_type,0.792,32953830
19985,TAM,drug,0.9956,32953830
19986,cancer,disease,1.0,32953830
19987,histone,DNA,0.4858,32950598
19988,histone methylome,gene,0.726,32950598
19989,human,species,0.984,32950598
19990,acute myeloid leukemia,disease,1.0,32950598
19991,Acute myeloid leukemia,disease,1.0,32950598
19992,AML,disease,1.0,32950598
19993,hematological malignancy,disease,0.876,32950598
19994,aberrant self-renewing hematopoietic stem cells,cell_type,0.915,32950598
19995,progenitors,cell_type,0.4844,32950598
19996,myeloid blasts,cell_line,0.8184,32950598
19997,leukemia,disease,1.0,32950598
19998,AML,disease,0.9995,32950598
19999,solid tumors,disease,1.0,32950598
20000,AML,disease,1.0,32950598
20001,AML,disease,0.9995,32950598
20002,patients,species,0.989,32950598
20003,histone,gene,0.9893,32950598
20004,tumor cell,cell_type,0.802,32950598
20005,tumor,disease,0.998,32950598
20006,tumor,disease,1.0,32950598
20007,histone,gene,0.991,32950598
20008,pluripotency,cell_type,0.74,32950598
20009,histone methylation,gene,0.7925,32950598
20010,AML,disease,0.9985,32950598
20011,AML,disease,0.9814,32950598
20012,AML cell,cell_line,0.4614,32950598
20013,AML,disease,0.9995,32950598
20014,histone methyltransferases,gene,0.992,32950598
20015,HMTs,gene,0.989,32950598
20016,histone demethylases,gene,0.9917,32950598
20017,HDMs,gene,0.98,32950598
20018,AML,disease,0.9995,32950598
20019,AML,gene,0.6895,32950598
20020,HDMs,disease,0.9995,32950598
20021,histone,gene,0.994,32950598
20022,histone,gene,0.9775,32950598
20023,AML,disease,1.0,32950598
20024,AML,disease,1.0,32950598
20025,mRNA,RNA,0.745,32945574
20026,oncogene,disease,0.956,32945574
20027,cancers,disease,0.9546,32945574
20028,human,species,0.983,32945574
20029,CX-5461,drug,0.999,32945574
20030,RNA polymerase I,gene,0.996,32945574
20031,Pol I,gene,0.9595,32945574
20032,blood cancers,disease,0.9985,32945574
20033,patients,species,0.9834,32945574
20034,CX-5461,drug,0.998,32945574
20035,PI3K,gene,0.9985,32945574
20036,AKT,gene,0.999,32945574
20037,mTORC1,gene,0.9946,32945574
20038,mRNAs,RNA,0.8745,32945574
20039,cAMP,drug,0.997,32945574
20040,blood cancers,disease,1.0,32945574
20041,lymphoma,disease,1.0,32945574
20042,acute myeloid leukemia,disease,1.0,32945574
20043,blood,cell_type,0.4683,32945574
20044,blood cancers,disease,1.0,32945574
20045,Pol I,gene,0.9956,32945574
20046,phosphoinositide,drug,0.7944,32923133
20047,phosphoinositide-dependent kinase-1,gene,0.997,32923133
20048,macrophage,cell_type,0.677,32923133
20049,heterogeneous macrophages,cell_type,0.608,32923133
20050,solid tumor lesions,disease,0.961,32923133
20051,M1 macrophages,cell_type,0.6753,32923133
20052,cancer cells,cell_type,0.82,32923133
20053,cancer,disease,0.9995,32923133
20054,tumor-associated macrophages,cell_type,0.757,32923133
20055,tumor,disease,0.991,32923133
20056,TAMs,cell_line,0.5557,32923133
20057,tumor,disease,0.998,32923133
20058,cytotoxic lymphocytes,cell_type,0.7744,32923133
20059,natural killer,cell_type,0.8,32923133
20060,NK) cells,cell_type,0.7285,32923133
20061,CD8,cell_line,0.7886,32923133
20062,CD8+ T cells,cell_type,0.7773,32923133
20063,CD8+,gene,0.6953,32923133
20064,M2,cell_line,0.7764,32923133
20065,M1,cell_line,0.619,32923133
20066,tumor,disease,1.0,32923133
20067,PyMT,drug,0.9995,32923133
20068,breast cancer,disease,0.9404,32923133
20069,M2-polarized macrophages,cell_type,0.8335,32923133
20070,tumor,disease,1.0,32923133
20071,immune dysfunction,disease,0.9946,32923133
20072,NK cells,cell_type,,32923133
20073,CD8+ T cells,cell_line,,32923133
20074,CD8+,gene,0.758,32923133
20075,TAMs,cell_type,,32923133
20076,Akt,gene,0.9917,32923133
20077,mammalian target of rapamycin,gene,0.8755,32923133
20078,rapamycin,drug,0.992,32923133
20079,mTOR,gene,0.9883,32923133
20080,phosphoinositide-dependent kinase-1,gene,0.9985,32923133
20081,PDK1,gene,0.997,32923133
20082,Akt,gene,0.994,32923133
20083,mTOR,gene,0.9927,32923133
20084,macrophages,cell_type,0.7773,32923133
20085,PDK1,gene,0.995,32923133
20086,breast cancer,disease,1.0,32923133
20087,PDK1 deficiency,disease,0.997,32923133
20088,PDK1,gene,0.994,32923133
20089,mTOR complex 1,gene,0.9966,32923133
20090,mTORC1,gene,0.989,32923133
20091,TAMs,cell_type,0.9326,32923133
20092,tumor,disease,1.0,32923133
20093,NK cells,cell_type,0.781,32923133
20094,PDK1,gene,0.993,32923133
20095,M2 macrophage,cell_type,0.476,32923133
20096,solid tumor,disease,0.995,32923133
20097,Type I interferon,gene,0.996,32917792
20098,fibroblastic reticular cells,cell_type,0.8325,32917792
20099,antiviral CD8+ T cells,cell_type,0.7065,32917792
20100,CD8+,gene,0.776,32917792
20101,Fibroblastic reticular cells,cell_type,0.8774,32917792
20102,FRCs,cell_type,0.8013,32917792
20103,stromal cells,cell_type,0.776,32917792
20104,innate and adaptive immune cells,cell_type,0.8174,32917792
20105,immune cell,cell_type,0.799,32917792
20106,lymph,DNA,0.5254,32917792
20107,FRC,DNA,0.642,32917792
20108,type I interferon- receptor,gene,0.9985,32917792
20109,Ifnar,gene,0.995,32917792
20110,Ccl19-Cre+ cells,cell_line,0.6094,32917792
20111,Ccl19,gene,0.9746,32917792
20112,Cre,gene,0.8345,32917792
20113,type I interferon,gene,0.993,32917792
20114,FRCs,cell_type,0.624,32917792
20115,mice,species,0.957,32917792
20116,lymphocytic choriomeningitis virus,disease,0.9995,32917792
20117,IFNAR,gene,0.9937,32917792
20118,FRC subsets,cell_line,0.733,32917792
20119,IFNAR,gene,0.9937,32917792
20120,FRC subsets,DNA,0.855,32917792
20121,CD8+ T cell,cell_type,0.8647,32917792
20122,CD8+,gene,0.848,32917792
20123,type I IFN,gene,0.997,32917792
20124,lymph node FRCs,cell_type,0.791,32917792
20125,microglia,cell_type,0.802,32890775
20126,neuron,cell_type,0.426,32890775
20127,TREM2,gene,0.9873,32890775
20128,mouse,species,0.9487,32890775
20129,Alzheimer's disease,disease,1.0,32890775
20130,immune-related genes,DNA,0.8315,32890775
20131,Alzheimer's disease,disease,1.0,32890775
20132,AD,disease,1.0,32890775
20133,microglia,cell_type,0.842,32890775
20134,AD,disease,,32890775
20135,Microglia,cell_type,0.815,32890775
20136,AD,disease,,32890775
20137,microglia,cell_type,0.818,32890775
20138,AD,disease,,32890775
20139,neurons,cell_type,0.7505,32890775
20140,mice,species,0.9414,32890775
20141,6E10+,gene,0.8955,32890775
20142,amyloid laden neurons,cell_type,0.6685,32890775
20143,amyloid,disease,0.5586,32890775
20144,Microglia,cell_type,0.825,32890775
20145,triggering receptor expressed on myeloid cells 2,gene,0.9956,32890775
20146,TREM2,gene,0.991,32890775
20147,microglial,cell_type,0.722,32890775
20148,amyloid plaque,disease,0.9883,32890775
20149,neurons,cell_type,0.741,32890775
20150,TREM2,gene,0.988,32890775
20151,microglia,cell_type,0.8877,32890775
20152,microglia,cell_type,0.8438,32890775
20153,TREM2,gene,0.993,32890775
20154,CRISPR super,DNA,0.5576,32884147
20155,CRISPR,gene,0.8696,32884147
20156,genes,DNA,0.679,32884147
20157,DNA code,DNA,0.826,32884147
20158,inflammatory conditions,disease,0.999,32884147
20159,CRISPR,gene,0.64,32884147
